ID	Cluster	Class	Gene
433__blaCTX-M__NG_048912.1__17	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048924.1__25	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048928.1__28	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048931.1__30	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048932.1__31	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048935.1__33	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048936.1__34	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048942.1__35	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048948.1__38	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048951.1__39	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048954.1__41	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048956.1__42	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048957.1__43	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048960.1__45	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048963.1__46	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048964.1__47	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048965.1__48	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048966.1__49	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048972.1__51	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048977.1__54	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048978.1__55	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048982.1__56	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048983.1__57	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048984.1__58	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048986.1__59	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048993.1__62	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049008.1__67	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049020.1__70	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049031.1__72	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049035.1__73	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_050813.1__81	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_051165.1__82	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_051467.1__83	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_051468.1__84	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_051509.1__85	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_051737.1__86	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048947.1__87	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048898.1__88	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048913.1__89	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048939.1__93	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048940.1__94	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048941.1__95	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048958.1__99	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048961.1__100	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048971.1__102	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049003.1__111	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049005.1__112	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049011.1__114	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049013.1__115	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049023.1__117	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049024.1__118	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049033.1__119	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049050.1__121	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_050812.1__123	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049019.1__124	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048911.1__131	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048926.1__132	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048949.1__134	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048952.1__135	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049017.1__138	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048909.1__142	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049041.1__151	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049006.1__155	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049012.1__157	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049004.1__159	339	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048918.1__6	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048901.1__13	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048903.1__15	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048904.1__16	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048914.1__18	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048915.1__19	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048919.1__22	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048920.1__23	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048922.1__24	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048925.1__26	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048927.1__27	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048929.1__29	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048934.1__32	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048944.1__36	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048946.1__37	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048953.1__40	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048959.1__44	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048970.1__50	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048976.1__53	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048997.1__64	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049002.1__65	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049016.1__68	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049018.1__69	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049025.1__71	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049040.1__74	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049043.1__75	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049047.1__77	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049052.1__80	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048921.1__90	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048933.1__92	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048943.1__96	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048955.1__98	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048967.1__101	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048973.1__103	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048988.1__106	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048996.1__107	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048998.1__108	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048999.1__109	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049001.1__110	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049034.1__120	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049053.1__122	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049039.1__147	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049038.1__148	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049036.1__149	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049037.1__150	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049044.1__160	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048905.1__162	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048906.1__163	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048907.1__164	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048908.1__165	340	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048899.1__11	341	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048974.1__52	341	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048989.1__60	341	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049048.1__78	341	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048975.1__104	341	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_050944.1__128	341	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049030.1__129	341	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048938.1__130	341	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048945.1__133	341	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048992.1__137	341	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049042.1__139	341	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049045.1__140	341	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048910.1__1	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048994.1__2	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048917.1__21	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048995.1__63	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049007.1__66	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049046.1__76	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049051.1__79	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048930.1__91	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048950.1__97	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048985.1__105	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049009.1__113	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049028.1__125	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049029.1__126	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049049.1__127	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048969.1__136	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_051164.1__141	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048923.1__143	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048981.1__144	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048968.1__152	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048990.1__153	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049000.1__154	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049010.1__156	342	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049021.1__158	342	BETA-LACTAM	blaCTX-M
587__blaKLUC__NG_049242.1__1	343	BETA-LACTAM	blaKLUC
587__blaKLUC__NG_049241.1__2	343	BETA-LACTAM	blaKLUC
603__blaLEN__NG_049268.1__1	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_049269.1__2	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_049271.1__3	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_049272.1__4	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_049273.1__5	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_049274.1__6	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_049275.1__7	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_049276.1__8	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_049277.1__9	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_049278.1__10	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_049279.1__11	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_049280.1__12	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_049281.1__13	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_049282.1__14	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_050776.1__15	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_050780.1__16	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_049270.1__17	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_050605.1__18	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_050778.1__19	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_050779.1__20	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_050777.1__21	344	BETA-LACTAM	blaSHV/LEN/OHIO
603__blaLEN__NG_050775.1__22	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050127.1__1	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050126.1__2	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050006.1__3	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050050.1__4	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050069.1__5	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050105.1__6	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050590.1__7	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050128.1__8	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_049992.1__9	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050004.1__10	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050007.1__11	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050012.1__12	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050024.1__13	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050060.1__14	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050061.1__15	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050073.1__16	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050093.1__17	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050104.1__18	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050115.1__19	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_052582.1__20	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_049989.1__21	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050084.1__22	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_049990.1__23	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_049991.1__24	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_049993.1__25	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_049994.1__26	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_049995.1__27	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_049996.1__28	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_049997.1__29	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_049998.1__30	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_049999.1__31	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050000.1__32	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050001.1__33	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050002.1__34	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050003.1__35	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050005.1__36	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050008.1__37	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050009.1__38	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050010.1__39	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050011.1__40	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050013.1__41	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050014.1__42	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050015.1__43	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050016.1__44	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050017.1__45	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050018.1__46	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050019.1__47	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050020.1__48	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050031.1__49	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050032.1__50	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050035.1__51	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050036.1__52	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050037.1__53	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050040.1__54	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050042.1__55	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050043.1__56	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050044.1__57	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050045.1__58	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050046.1__59	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050047.1__60	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050048.1__61	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050049.1__62	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050051.1__63	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050052.1__64	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050053.1__65	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050054.1__66	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050055.1__67	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050056.1__68	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050057.1__69	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050058.1__70	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050059.1__71	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050062.1__72	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050063.1__73	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050064.1__74	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050066.1__75	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050067.1__76	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050068.1__77	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050070.1__78	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050071.1__79	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050072.1__80	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050074.1__81	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050075.1__82	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050076.1__83	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050077.1__84	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050078.1__85	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050079.1__86	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050080.1__87	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050081.1__88	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050082.1__89	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050083.1__90	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050085.1__91	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050086.1__92	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050087.1__93	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050088.1__94	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050089.1__95	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050090.1__96	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050091.1__97	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050092.1__98	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050094.1__99	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050095.1__100	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050096.1__101	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050097.1__102	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050098.1__103	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050099.1__104	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050100.1__105	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050101.1__106	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050102.1__107	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050103.1__108	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050106.1__109	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050107.1__110	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050108.1__111	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050109.1__112	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050110.1__113	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050111.1__114	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050112.1__115	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050113.1__116	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050114.1__117	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050116.1__118	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050117.1__119	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050118.1__120	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050119.1__121	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050120.1__122	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050121.1__123	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050122.1__124	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050123.1__125	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050124.1__126	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050125.1__127	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050129.1__128	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050130.1__129	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050021.1__130	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050022.1__131	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050023.1__132	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050025.1__133	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050026.1__134	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050027.1__135	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050028.1__136	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050029.1__137	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050030.1__138	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050033.1__139	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050034.1__140	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050038.1__141	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050039.1__142	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_050041.1__143	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_051169.1__144	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_051484.1__145	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_051521.1__146	344	BETA-LACTAM	blaSHV/LEN/OHIO
607__blaSHV__NG_051877.1__147	344	BETA-LACTAM	blaSHV/LEN/OHIO
635__blaOHIO__NG_049352.1__1	344	BETA-LACTAM	blaSHV/LEN/OHIO
27__blaB3CSP__NG_048587.1__1	345	BETA-LACTAM	blaB3CSP
52__blaVHH__NG_050334.1__1	346	BETA-LACTAM	blaVHH/VHW
142__blaVHW__NG_050335.1__1	346	BETA-LACTAM	blaVHH/VHW
279__blaESP__NG_049088.1__1	347	BETA-LACTAM	blaESP
348__blaOXY__NG_047529.1__2	348	BETA-LACTAM	blaOXY
348__blaOXY__NG_047530.1__3	348	BETA-LACTAM	blaOXY
